IDEN;HOJA;MUNICIPIO;SITIO;NOMBRE;LAT;LON;PROP;CONST;PERF;ENTU;NIVEL;FENIV;GASTO;COTA;ND;DIAM1;REG;DIAM2;PBOMBEO;EPOZO;NORTE;ESTE;ACT_MASTER
AR6258002A;6646;0401;STA CRUZ;;101052.0;673022.0;ACUERUR;1267.0;61.7;61.7;10.2;  1267;22.0;460.0;23.0;;;;;;1125826.8;663656.05;1994-01-18
AR6258317A;6646;0601;LA CUARTA;;101052.0;673558.0;ALFREDO PEREZ;;100.0;100.0;30.0;150688;18.0;406.2;37.0;;;;;;1125781.14;653429.37;1994-01-18
AR6258156A;6646;0401;ASENT CAMP LOS BAÑOS;;101054.0;673056.0;JOSE VIERA;678.0;114.0;113.0;22.0;160279;19.0;;27.0;18.0;;10.0;;;1125883.49;662620.91;1994-01-18
AR6258301A;6646;0601;LA CUARTA;;101054.0;673451.0;CARLOS TOME;;120.0;120.0;22.0;160188;15.0;418.3;52.0;;;;;;1125851.45;655468.32;1994-01-18
AR6258141A;6646;0601;GJA LOS MIGUELES;RED;101055.0;673143.0;;;133.0;133.0;62.0;060588;40.0;450.0;105.0;;;;;x;1125907.69;661190.24;1994-01-18
AR6258021A;6646;0401;STA CRUZ CALLEJON MONTE OSCURO;;101058.0;673005.0;ACUERUR;470.0;63.0;63.0;10.75;190171;18.0;;14.0;;;8.0;;;1126013.53;664172.63;1994-01-18
AR6158787A;6646;0401;EL MAHOMO PARC Nº 1;;101058.0;673006.0;AGUSTINRITA;74.0;105.0;105.0;30.0;    74;20.0;440.0;42.0;17.0;;10.0;;;1126013.39;664142.19;1994-01-18
AR6258124A;6646;0401;LAS FLORES   V-519;;101058.0;673100.0;JUAN SANTOS PEREZ;1163.0;80.0;80.0;;  0374;30.0;;;;;;;;1126005.83;662498.6;1994-01-18
AR6258140A;6646;0601;SN LUIS HDA LA COROMOTO;;101058.0;673132.0;MIGUEL RODRIGUEZ;66.0;100.0;100.0;22.28;;;430.0;;;;;;;1126001.38;661524.62;1994-01-18
AR6258300A;6646;0601;LA CUARTA;;101058.0;673451.0;CARLOS TOME;;50.0;50.0;22.0;150188;5.0;415.7;39.0;;;;;;1125974.34;655467.78;1994-01-18
AR6258312A;6646;0601;LA CUARTA;;101058.0;673536.0;FRANCISCO RODRIGUEZ;;120.0;120.0;30.0;150688;35.0;407.5;36.0;;;;;;1125968.36;654098.16;1994-01-18
AR6158788A;6646;0401;EL MAHOMO PARC Nº 2;;101100.0;673015.0;DANIEL CORREITA;74.0;130.0;130.0;30.0;    74;20.0;440.0;40.0;17.0;;10.0;;;1126073.57;663867.98;1994-01-18
AR6258052A;6646;0401;STA CRUZ HDA LAS FLORES V-511;;101100.0;673053.0;MANUEL PEREZ;;;;9.68;  1070;;;;;;;;;1126068.25;662711.38;1994-01-18
AR6257003A;6746;0501;HDA LAS MERCEDES;;101102.0;672305.0;ALBERTO SATINI;57.0;;;3.55;071070;;;;;;;;;1126197.86;676955.92;1994-01-18
AR6258127A;6646;0401;FDO EL RODEO DE LAS FLRES V948;;101103.0;673115.0;SINENSIO FERNANDEZ;;108.0;108.0;15.0;270374;47.0;;23.0;;;;;;1126157.35;662041.34;1994-01-18
AR6258315A;6646;0601;LA CUARTA;;101103.0;673537.0;DANIEL PEREZ;;120.0;120.0;25.0;150688;30.0;407.4;34.0;;;;;;1126121.84;654067.06;1994-01-18
AR6258316A;6646;0601;LA CUARTA;;101105.0;673557.0;ALFREDO PEREZ;;130.0;130.0;30.0;150688;28.0;408.1;38.0;;;;;;1126180.65;653458.08;1994-01-18
AR6258289A;6646;0601;AUTOPISTA LOS AVIADORES;;101107.0;673514.0;LEOPOLDO GARCIA;;120.0;120.0;40.0;140688;8.0;418.0;48.0;;;;;;1126247.77;654766.54;1994-01-18
AR6258313A;6646;0601;LA CUARTA;;101108.0;673554.0;JOSE MILLERNO;;120.0;120.0;20.0;150688;28.0;409.3;30.0;;;;;;1126273.21;653548.98;1994-01-18
AR6257049A;6746;0501;TURMERO LA CEIBA;;101110.0;672232.0;ACUERUR;;;;;  1070;;495.0;;;;;;;1126448.68;677959.16;1994-01-18
AR6258125A;6646;0401;STA CRUZ HDA LAS FLORES V-512;;101112.0;673050.0;MANUEL PEREZ PEREZ;;93.0;93.0;;270374;30.0;;;;;6.0;;;1126437.34;662800.99;1994-01-18
AR6258356A;6646;0601;LA CUARTA;;101112.0;673534.0;FRANCISCO RODRIGUEZ;;110.0;110.0;30.0;290788;16.0;407.8;36.0;;;;;;1126398.73;654157.16;1994-01-18
AR6257034A;6746;1201;ASENT RURAL CAGUA Nº 1273;;101113.0;672834.0;FEDERACION CAMPESINA;1070.0;40.0;40.0;2.7;021170;;;4.0;;;4.0;;;1126487.29;666940.25;1994-01-18
AR6258410A;6646;0601;SN LUIS;;101113.0;673118.0;NICOLAS;;1210.0;120.0;30.0;010888;86.0;441.0;38.0;;;;;;1126464.16;661948.63;1994-01-18
AR6258045A;6646;0601;PALO NEGRO V-470;;101113.0;673328.0;;;;;6.99;261067;;;;;;;;;1126446.32;657991.93;1994-01-18
AR6258314A;6646;0601;LA CUARTA;;101113.0;673531.0;JOSE MILLERNO;;120.0;120.0;15.0;150688;45.0;409.8;30.0;;;;;;1126429.85;654248.33;1994-01-18
AR6258039A;6646;0601;PALO NEGRO HDA CAMBURITO V-821;;101114.0;673551.0;FRANCISCO PEREZ;;;;;;;;;;;;;;1126457.93;653639.49;1994-01-18
AR6257011A;6746;1201;ACUEDUCTO DE CAGUA;;101115.0;672635.0;INOS;;65.6;60.6;16.4;  0770;35.0;449.22;22.6;;;;;;1126565.97;670561.99;1994-01-18
AR6258357A;6646;0601;LA CUARTA;;101115.0;673545.0;FRANCISCO TORRES;;120.0;120.0;30.0;290788;11.0;466.8;36.0;;;;;;1126489.44;653821.97;1994-01-18
AR6258411A;6646;0601;SN JUAN;;101117.0;673124.0;FERNANDO;;120.0;120.0;36.0;010888;12.0;440.6;40.0;;;;;;1126586.22;661765.45;1994-01-18
AR6258020A;6646;0401;ANDRES ELOY BLANCO;;101118.0;673020.0;ACUERUR;569.0;81.0;81.0;12.3;140374;22.0;;15.0;;;8.0;;;1126625.87;663713.24;1994-01-18
AR6258358A;6646;0601;LA CUARTA;;101118.0;673551.0;OMAR PEREZ;;110.0;110.0;30.0;290388;12.0;405.7;36.0;;;;;;1126580.82;653638.96;1994-01-18
AR6258359A;6646;0601;LA CUARTA;;101121.0;673553.0;;;100.0;100.0;30.0;290788;5.0;406.1;58.0;;;;;;1126672.72;653577.69;1994-01-18
AR6258381A;6646;0601;LA PICA;;101122.0;673434.0;IVSS;;90.0;90.0;22.0;300788;30.0;453.7;50.0;;;;;;1126713.93;655981.95;1994-01-18
AR6258360A;6646;0601;LA CUARTA;;101122.0;673553.0;MIGUEL RODRIGUEZ;;100.0;100.0;30.0;290788;8.0;405.6;50.0;;;;;;1126703.44;653577.56;1994-01-18
AR6258382A;6646;0601;VIA LA CUARTA;;101124.0;673442.0;IVSS;;90.0;90.0;22.0;300788;30.0;419.0;50.0;;;;;;1126774.3;655738.2;1994-01-18
AR6258106A;6646;0601;PALO NEGRO HDA CAMBURITO V-584;;101126.0;673427.0;SUC MARTINEZ RUIZ;;;;8.0;150374;;;;;;;;;1126837.75;656194.46;1994-01-18
AR6258291A;6646;0601;AUTOPISTA LOS AVIADORES;;101127.0;673531.0;LEOPOLDO GARCIA;;;;;140688;;409.3;;;;;;;1126859.95;654246.46;1994-01-18
AR6258105A;6646;0401;ANDRES ELOY BLANCO V-498;;101128.0;673032.0;ACUERUR;1065.0;107.9;107.9;18.3;  0374;50.0;;47.5;;;;;;1126931.42;663346.59;1994-01-18
AR6258044A;6646;0601;BASE AEREA PALO NEGRO V-468;;101128.0;673356.0;BASE AEREA;;;;8.8;  0870;;;;;;;;;1126903.37;657137.68;1994-01-18
AR6258361A;6646;0601;LA CUARTA;;101128.0;673561.0;RAMON LINGO;;101.0;101.0;36.0;290788;10.0;405.8;40.0;;;;;;1126886.71;653333.28;1994-01-18
AR6258299A;6646;0601;LA CUARTA;;101129.0;673559.0;JANS BAW;;80.0;80.0;30.0;140688;6.0;406.3;38.0;;;;;;1126917.7;653394.02;1994-01-18
AR6257004A;6746;0501;STA MARIA (PARCELA LAS MONJAS);;101130.0;672235.0;MONJAS DEL B PASTOR;;50.0;48.0;4.0;  1070;5.0;500.0;30.0;6.0;;;;;1127062.71;677864.76;1994-01-18
AR6258298A;6646;0601;LA CUARTA;;101130.0;673608.0;JANS BAW;;115.0;115.0;36.0;140688;24.0;405.5;42.0;;;;;;1126947.24;653119.97;1994-01-18
AR6258043A;6646;0601;PALO NEGRO HDA CAMBURITO V-807;;101131.0;673430.0;RAMON MARTINEZ R;;;;10.13;  0269;;421.78;;;;;;;1126990.96;656102.47;1994-01-18
AR6258292A;6646;0601;CAMBURITO;;101131.0;673511.0;CARLOS ZARRAIA;;80.0;80.0;10.0;140688;16.0;410.6;21.0;;;;;;1126985.49;654854.63;1994-01-18
AR6258040A;6646;0601;PALO NEGRO HDA CAMBURITO V-812;;101131.0;673517.0;RAMON MARTINEZ RUIZ;;80.0;80.0;1.95;100568;;410.12;;;;;;;1126984.69;654672.02;1994-01-18
AR6258407A;6646;0601;SN LUIS;;101132.0;673103.0;MIGUEL;;120.0;120.0;38.0;010888;18.0;442.5;46.0;;;;;;1127049.97;662402.51;1994-01-18
AR6258406A;6646;0601;SN LUIS;;101132.0;673122.0;JAIME;;112.0;112.0;36.0;010888;18.0;441.3;46.0;;;;;;1127047.33;661824.22;1994-01-18
AR6258290A;6646;0601;LOS AVIADORES;;101132.0;673533.0;LEOPOLDO GARCIA;;120.0;120.0;40.0;140688;8.0;408.8;45.0;;;;;;1127013.29;654184.93;1994-01-18
AR6258408A;6646;0401;LA CANDELARIA;;101133.0;673108.0;FRANCISCO CASTILLO;;120.0;120.0;36.0;010888;10.0;442.2;40.0;;;;;;1127080.0;662250.19;1994-01-18
AR6258005A;6646;0601;PALO NEGRO HDA CAMBURITO;;101134.0;673425.0;SUC MARTINEZ RUIZ;;;;;  1070;;430.0;;;;10.0;;;1127083.8;656254.24;1994-01-18
AR6258053A;6646;0401;FDO LA CANDELARIA V-516;;101135.0;673034.0;IAN;;;;11.47;  0669;;;;;;;;;1127146.2;663284.73;1994-01-18
AR6258157A;6646;0401;ASENT CAMP LA CANDELARIA;;101136.0;673054.0;IAN;;108.0;102.0;23.0;120279;14.0;;;17.0;;10.0;;;1127174.12;662675.87;1994-01-18
AR6258054A;6646;0401;STA CRUZ GUACARITO V-515;;101137.0;673057.0;IAN;;;;11.47;  0669;;;;;;;;;1127204.42;662584.42;1994-01-18
AR6258417A;6646;0601;VIA CAMBURITO;;101137.0;673427.0;TABACALERA NACIONAL;;240.0;240.0;21.0;010888;40.0;420.8;42.0;;;;;;1127175.69;656192.97;1994-01-18
AR6258418A;6646;0601;VIA CAMBURITO;;101137.0;673433.0;TABACALERA NACIONAL;;245.0;245.0;22.0;010888;40.0;420.5;41.0;;;;;;1127174.89;656010.36;1994-01-18
AR6258293A;6646;0601;CAMBURITO;;101138.0;673525.0;CARLOS ZARRAIA;;120.0;120.0;10.0;140688;38.0;409.6;21.0;;;;;;1127198.68;654427.6;1994-01-18
AR6258409A;6646;0601;SN LUIS;;101140.0;673055.0;MIGUEL RODRIGUEZ;;120.0;120.0;38.0;010888;10.0;443.1;40.0;;;;;;1127296.87;662644.87;1994-01-18
AR6258404A;6646;0601;SN LUIS;;101142.0;673122.0;EMMA ORTEGA;;103.0;103.0;36.0;010888;12.0;441.0;48.0;;;;;;1127354.56;661822.82;1994-01-18
AR6258041A;6646;0601;PALO NEGRO HDA CAMBURITO V-811;;101145.0;673458.0;RAMON MARTINEZ RUIZ;;60.0;60.0;4.75;  0970;;415.51;;;;;;;1127417.32;655248.41;1994-01-18
AR6258419A;6646;0601;VIA CAMBURITO;;101147.0;673930.0;TABACALERA NACIONAL;;120.0;120.0;28.0;010888;10.0;419.3;30.0;;;;;;1127443.48;646970.01;1994-01-18
AR6258405A;6646;0601;SN LUIS;;101151.0;673119.0;FORTUNATO;;120.0;120.0;36.0;010888;12.0;404.8;50.0;;;;;;1127631.48;661912.87;1994-01-18
AR6258132N;6646;0601;ASENT LA CANDELARIA;RED;101152.0;673053.0;JOSE ANGEL LAMAS;;92.0;92.0;;    88;;443.23;;;;;;X;1127665.82;662704.05;1994-01-18
AR6258403A;6646;0601;SN LUIS;;101154.0;673137.0;MIGUEL GONZALEZ;;88.0;88.0;32.0;010888;8.0;439.9;40.0;;;;;;1127721.14;661364.61;1994-01-18
AR6258133N;6646;0601;STA RITA AV. LOS AVIADORES;RED;101155.0;673446.0;MARNR;;100.0;100.0;;  0887;;418.29;;;;;;X;1127726.14;655612.27;1994-01-18
AR6258288A;6646;0601;AUTOPISTA LOS AVIADORES;;101155.0;673456.0;CLEMENTE MORANTES;;80.0;80.0;38.0;140688;6.0;418.0;45.0;;;;;;1127724.81;655307.93;1994-01-18
AR6258042A;6646;0601;PALO NEGRO HDA CAMBURITO V-814;;101156.0;673531.0;RAMON MARTINEZ RUIZ;;;;2.93;  0270;;409.1;;;;;;;1127750.88;654242.59;1994-01-18
AR6256009A;6746;0501;HDA LA MORA;;101159.0;671740.0;JOSE VTE URDANETA;;;;2.32;081070;;;;;;;;;1127999.92;686839.43;1994-01-18
AR6258294A;6646;0601;CAMBURITO;;101192.0;673511.0;CARLOS ZARRAIA;;134.0;134.0;9.0;190888;45.0;410.8;18.0;;;;;;1128859.51;654846.44;1994-01-18
AR6257045A;6746;1001;LA ENCRUCIJADA Nº 216;;1012.0;6728.0;MAC;;49.0;49.0;7.0;  0371;20.0;;13.0;;;;;;1127936.17;667968.27;1994-01-18
AR6257014A;6746;1201;CAGUA;;101200.0;672710.0;FABRICA DE VIDRIO;65.0;97.5;97.5;11.7;211065;26.0;441.83;13.0;;;;;;1127943.42;669490.07;1994-01-18
AR6258401A;6646;0601;SN LUIS;;101200.0;673144.0;INOS;;110.0;110.0;32.0;010888;25.0;439.3;40.0;;;;;;1127904.51;661150.72;1994-01-18
AR6258004A;6646;1004;VALLE DE STA RITA;;101200.0;673345.0;ACUERUR;;;;;131070;;440.0;20.0;;;;;;1127887.95;657468.11;1994-01-18
AR6257005A;6746;0501;ZUATA PARC STA MARIA;;101202.0;672210.0;IAN;;;;;  1070;;495.0;;;;;;;1128049.72;678620.76;1994-01-18
AR6258287A;6646;0601;PARAPARAL;;101202.0;673504.0;JESUS PASTOR;;120.0;120.0;32.0;140688;15.0;413.5;40.0;;;;;;1127938.79;655063.51;1994-01-18
AR6258286A;6646;0601;PARAPARAL;;101204.0;673509.0;MARQUEZ;;100.0;100.0;30.0;140688;;412.7;;;;;;;1127999.57;654911.07;1994-01-18
AR6258284A;6646;0601;PARAPARAL;;101204.0;673524.0;MICHELINA;;25.0;25.0;9.0;140688;3.0;410.8;8.0;;;;;;1127997.58;654454.56;1994-01-18
AR6258107A;6646;0601;STA RITA VALLE DE STA RITA;;101205.0;673337.0;ACUERUR;;;;16.42;150374;;;;;;;;;1128042.65;657710.9;1994-01-18
AR6258285A;6646;0601;PARAPARAL;;101205.0;673516.0;JESUS APARICIO;;110.0;110.0;39.0;140688;8.0;412.2;46.0;;;;;;1128029.36;654697.9;1994-01-18
AR6256007A;6746;0501;ASENT CAMP LA GUACAMAYA;;101206.0;671756.0;IAN;;;;;  1070;;540.0;;;;;;;1128212.44;686351.29;1994-01-18
AR6258282A;6646;0601;PARAPARAL;;101206.0;673553.0;MANOLO;;;;;130688;;408.8;;;;;;;1128055.18;653571.7;1994-01-18
AR6258400A;6646;1001;COROPO;;101207.0;673151.0;INOS;;110.0;110.0;36.0;010888;20.0;439.1;48.0;;;;;;1128118.6;660936.7;1994-01-18
AR6258056A;6646;1001;TURMERO HDA LA PEREÑA V-735;;101208.0;673108.0;EL PALMAR;;;;17.28;  0470;;;;;;;;;1128155.29;662245.26;1994-01-18
AR6258279A;6646;0601;PARAPARAL;;101208.0;673553.0;MIGUEL ANGEL;;100.0;100.0;8.0;130688;28.0;407.6;14.0;;;;;;1128116.63;653571.44;1994-01-18
AR6258280A;6646;0601;PARAPARAL;;101208.0;673554.0;MIGUEL ANGEL;;100.0;100.0;30.0;130688;14.0;407.5;38.0;;;;;;1128116.5;653541.0;1994-01-18
AR6258245A;6646;1004;EL TIERRAL;;101209.0;673109.0;INOS;;110.0;110.0;36.0;260588;8.0;448.8;50.0;;;;;;1128185.87;662214.69;1994-01-18
AR6258283A;6646;0601;PARAPARAL;;101209.0;673526.0;MICHELINA;;120.0;120.0;10.0;140688;3.0;411.0;40.0;;;;;;1128150.92;654393.02;1994-01-18
AR6258055A;6646;1001;TURMERO HDA LA PEREÑA V-737;;101210.0;673038.0;INOS;461.0;85.0;75.0;12.31;091167;45.0;;;;;;;;1128220.93;663158.03;1994-01-18
AR6258025A;6646;1004;STA RITA;;101210.0;673231.0;LA COMUNIDAD;;76.0;;16.0;  0463;;;16.0;;;;;;1128205.25;659718.9;1994-01-18
AR6258281A;6646;0601;PARAPARAL;;101211.0;673549.0;MIGUEL ANGEL;;;;;130688;;407.7;;;;;;;1128209.32;653692.77;1994-01-18
AR6258397A;6646;1001;COROPO;;101212.0;673200.0;AVICOLA TURAGUA;;92.0;92.0;34.0;010888;11.0;438.4;38.0;;;;;;1128270.97;660662.09;1994-01-18
AR6258398A;6646;1001;COROPO;;101213.0;673202.0;AVICOLA TURAGUA;;87.0;87.0;34.0;010888;5.0;437.9;38.0;;;;;;1128301.41;660601.08;1994-01-18
AR6258108A;6646;1001;TURMERO FCO DE MIRANDA V-749;;101213.0;673412.0;EL PALMAR ACUERUR;;;;;  0374;;;;;;;;;1128283.69;656644.61;1994-01-18
AR6258001A;6646;1001;STA RITA;;101215.0;673210.0;ACUERUR;363.0;80.0;76.0;10.0;190463;16.0;440.0;20.0;10.0;;8.0;;;1128361.75;660357.33;1994-01-18
AR6258399A;6646;1001;COROPO;;101215.0;673215.0;AVICOLA TURAGUA;;102.0;102.0;34.0;010888;22.0;437.5;60.0;;;;;;1128361.06;660205.16;1994-01-18
AR6258057A;6646;1001;TURMERO HDA LA PEREÑA V-733;;101217.0;673128.0;EL PALMAR;;;;14.93;  0470;;;;;;;;;1128429.01;661635.3;1994-01-18
AR6258402A;6646;0601;SN LUIS;;101217.0;673137.0;GRANJA AVES;;100.0;100.0;30.0;010888;13.0;439.3;38.0;;;;;;1128427.76;661361.39;1994-01-18
AR6258109A;6646;1001;TURMERO FCO DE MIRANDA V-744;;101218.0;673355.0;EL PALMAR ACUERUR;;;;;  0374;;;;;;;;;1128439.6;657161.31;1994-01-18
AR6258199N;6646;1004;ASENT CAMP STA RITA PARC 121;RED;101224.0;673535.0;AMERICO VELBISO;;69.0;55.9;8.4;  0588;;411.0;;;;;;X;1128610.55;654117.11;1994-01-18
AR6257017A;6746;1001;LA ENCRUCIJADA;;101225.0;672820.0;HOTEL BELLO HORIZONT;65.0;;;11.0;091070;;519.0;;;;;;;1128701.37;667355.93;1994-01-18
AR6258060A;6646;1001;STA RITA V-509;;101227.0;673214.0;IAN;;;;;;;;;;;;;;1128729.87;660233.92;1994-01-18
AR6258420A;6646;1001;LOS PROCERES;;101229.0;673341.0;INOS;;110.0;110.0;30.0;010888;10.0;426.3;38.0;;;;;;1128779.43;657585.88;1994-01-18
AR6258392A;6646;1004;VIA COROPO;;101230.0;673214.0;INOS;;110.0;110.0;36.0;300788;18.0;436.8;40.0;;;;;;1128822.04;660233.5;1994-01-18
AR6258385A;6646;0601;BARRIO FCO DE MIRANDA;;101230.0;673435.0;INOS;;;;;300788;;417.7;;;;;;;1128802.88;655942.32;1994-01-18
AR6258395A;6646;1004;BARRIO COROPO;;101231.0;673758.0;VICTOR DIAZ;;100.0;100.0;38.0;300788;18.0;437.5;50.0;;;;;;1128806.93;649764.22;1994-01-18
AR6258058A;6646;1001;TURMERO HDA LA PEREÑA V-732;;101234.0;673123.0;EL PALMAR;;;;;;;;;;;;;;1128951.99;661785.09;1994-01-18
AR6258396A;6646;1004;STA RITA;;101235.0;673212.0;ORELIO MEDINA;;113.0;113.0;36.0;010888;13.0;436.8;56.0;;;;;;1128975.92;660293.68;1994-01-18
AR6258061A;6646;1004;STA RITA PARC STA RITA V-506;;101236.0;673231.0;IAN;;;;11.8;  0870;20.0;;;;;;;;1129004.03;659715.29;1994-01-18
AR6258383A;6646;0601;VIA PALO NEGRO;;101236.0;673435.0;INOS;;110.0;110.0;30.0;300788;30.0;415.1;50.0;;;;;;1128987.21;655941.51;1994-01-18
AR6258394A;6646;1004;BARRIO COROPO;;101237.0;673200.0;VICTOR DIAZ;;100.0;100.0;38.0;300788;18.0;437.7;50.0;;;;;;1129039.02;660658.61;1994-01-18
AR6258209A;6646;0301;LA MORITA;;101239.0;673203.0;MIGUEL ROSETTA;;100.0;100.0;38.0;200588;8.0;439.9;46.0;;;;;;1129100.05;660567.03;1994-01-18
AR6257046A;6746;0101;SN MATEO Nº 694;;101240.0;672540.0;INOS;561.0;60.0;52.7;4.25;300471;30.0;;6.0;;;8.0;;;1129185.57;672223.36;1994-01-18
AR6257008A;6746;1001;CAGUA RESTAURANT MIRINDAY;;101240.0;672650.0;ANTONIO DOS RAMOS;55.0;70.0;70.0;12.0;081070;20.0;519.0;;12.0;;8.0;;;1129175.27;670092.89;1994-01-18
AR6258393A;6646;1004;BARRIO COROPO;;101240.0;673203.0;INOS;;110.0;110.0;30.0;300788;12.0;437.0;38.0;;;;;;1129130.78;660566.89;1994-01-18
AR6258142A;6646;0601;GUERITO FCA GUERITO;RED;101242.0;673151.0;JUAN DE ABREU;;100.0;100.0;29.94;290778;;;;;;8.0;;;1129193.88;660931.82;1994-01-18
AR6258229A;6646;0301;AV ARAGUA;;101242.0;673347.0;INPARQUE;;112.0;112.0;40.0;110688;;430.5;;;;;;;1129178.0;657401.5;1994-01-18
AR6258384A;6646;0601;BASE AEREA;;101242.0;673415.0;INOS;;100.0;100.0;30.0;300788;30.0;418.0;40.0;;;;;;1129174.23;656549.36;1994-01-18
AR6258022A;6646;0601;PALO NEGRO GONZALITO;;101244.0;673150.0;ACUERUR;568.0;64.0;60.6;14.0;190171;15.0;;20.0;;;6.0;;;1129255.46;660961.97;1994-01-18
AR6258388A;6646;1004;VIA COROPO;;101249.0;673439.0;FERNANDA FERNANDEZ;;110.0;110.0;36.0;300788;30.0;425.4;60.0;;;;;;1129386.05;655818.02;1994-01-18
AR6258143A;6646;1004;STA RITA;RED;101250.0;673352.0;EMPRESA MARIÑO;77.0;110.0;85.0;38.3;250778;;421.78;;16.0;;12.0;;;1129423.1;657248.24;1994-01-18
AR6258390A;6646;1004;VIA LA PAZ;;101252.0;673253.0;INOS;;100.0;100.0;36.0;300788;;432.0;;;;;;;1129492.57;659043.54;1994-01-18
AR6258389A;6646;1004;VIA COROPO;;101252.0;673319.0;INOS;;100.0;100.0;30.0;300788;18.0;427.4;48.0;;;;;;1129489.03;658252.27;1994-01-18
AR6258387A;6646;1004;VIA COROPO;;101253.0;673348.0;JAIME FIGUERA;;100.0;100.0;36.0;300788;11.0;423.2;40.0;;;;;;1129515.81;657369.57;1994-01-18
AR6257007A;6746;0101;INGENIO BOLIVAR;;101255.0;672450.0;INOS;63.0;52.7;52.7;4.57;  1070;12.0;540.0;28.9;;;;;;1129653.87;673742.87;1994-01-18
AR6258177A;6646;1003;LA MORITA II;;101255.0;673157.0;DOMINGO PINTO;;120.0;120.0;35.0;170588;20.0;440.0;65.0;;;;;;1129592.44;660747.4;1994-01-18
AR6258026A;6646;1001;LA MORITA II TURMERO;;101255.0;673248.0;ACUERUR;868.0;75.0;68.7;13.0;190171;16.0;;18.5;;;6.0;;;1129585.42;659195.29;1994-01-18
AR6258386A;6646;1004;FTE A LA FAB ALFARAGUA;;101255.0;673356.0;BIVICH DLOY;;70.0;70.0;40.0;300788;4.0;321.6;50.0;;;;;;1129576.17;657125.83;1994-01-18
AR6258180A;6646;1003;LA MORITA II;;101256.0;673150.0;RAUL LIRA;;94.0;94.0;34.0;170588;12.0;440.0;45.0;;;;;;1129624.13;660960.29;1994-01-18
AR6258173A;6646;1001;LA MORITA II;;101256.0;673203.0;LEONILDE DE CALANTTO;;120.0;120.0;32.0;170588;8.0;437.8;50.0;;;;;;1129622.33;660564.66;1994-01-18
AR6258174A;6646;1001;LA MORITA;;101256.0;673219.0;JUAN MELENDEZ;;;;34.0;  0185;13.0;438.7;50.0;;;;;;1129620.13;660077.72;1994-01-18
AR6258066A;6646;1001;SN CARLOS V-498;;101256.0;673357.0;;;;;;;;;;;;;;;1129606.76;657095.26;1994-01-18
AR6258067A;6646;0301;HDA SN CARLOS V-801;;101258.0;673457.0;;;;;;;;419.49;;;;;;;1129660.14;655269.01;1994-01-18
AR6258179A;6646;1003;LA MORITA II;;101259.0;673134.0;INOS;;140.0;140.0;35.0;170588;18.0;440.0;50.0;;;;;;1129718.52;661446.81;1994-01-18
AR6258030A;6646;1001;TURMERO EL GUARUTO;;101259.0;673355.0;ACUERUR;770.0;72.0;71.2;11.0;170770;18.0;414.37;15.5;;;8.0;;;1129699.2;657155.71;1994-01-18
AR6258059A;6646;1001;TURMERO STA BARBARA V-730;;101300.0;673113.0;IAN;;96.0;96.0;13.7;  0570;;;;;;;;;1129752.16;662085.77;1994-01-18
AR6257032A;6746;1001;TURMERO Nº 1241;;101302.0;672830.0;IAN;1269.0;90.0;90.0;12.0;181269;12.0;;15.0;;;8.0;;;1129836.69;667046.21;1994-01-18
AR6258062A;6646;1001;LA MORITA II TURMERO V-727;;101302.0;673215.0;IAN;;15.0;15.0;12.12;  1070;;;;;;;;;1129805.01;660198.62;1994-01-18
AR6258182A;6646;1003;LA MORITA II;;101302.0;673235.0;ACUERUR;;100.0;100.0;35.0;170588;4.0;437.0;45.0;;;;;;1129802.26;659589.95;1994-01-18
AR6258175A;6646;1003;LA MORITA II 19 DE ABRIL;;101305.0;673110.0;JOSE LUIS RODRIGUEZ;;;;36.0;  1086;14.0;439.0;40.0;;;;;X;1129906.19;662176.37;1994-01-18
AR6258178A;6646;1003;LA MORITA II;;101305.0;673142.0;LUISA GONZALEZ;;110.0;110.0;30.0;170588;15.0;440.2;50.0;;;;;;1129901.74;661202.5;1994-01-18
AR6258176A;6646;1003;LA MORITA II;;101310.0;673208.0;JUAN PAZ;;100.0;100.0;30.0;170588;18.0;439.9;50.0;;;;;;1130051.76;660410.54;1994-01-18
AR6258181A;6646;1003;LA MORITA II;;101310.0;673224.0;VICENTE ABREU;;80.0;80.0;35.0;170588;15.0;438.5;50.0;;;;;;1130049.55;659923.61;1994-01-18
AR6258165A;6646;0301;LA MAQUITA;;101312.0;673723.0;MANUEL SOUSA;;29.0;29.0;6.0;050588;8.0;406.0;9.0;;;;;;1130071.02;650824.01;1994-01-18
AR6256010A;6746;0501;HDA LA MORA Nº 1224;;101315.0;671708.0;JOSE URDANETA;869.0;63.0;63.0;11.7;081070;;;;;;12.0;;;1130340.24;687801.07;1994-01-18
AR6257033A;6746;1001;TURMERO Nº 1274;;101315.0;672935.0;ALFREDO SANTOS;1170.0;65.0;65.0;7.0;111170;20.0;;14.0;;;6.0;;;1130226.8;665066.13;1994-01-18
AR6258163A;6646;0301;LA MAQUITA;;101316.0;673725.0;ARMANDO LAXREN;;60.0;60.0;7.0;050588;8.0;407.0;22.0;;;;;;1130193.64;650762.62;1994-01-18
AR6258205A;6646;0301;LA MORITA;;101317.0;673149.0;LEONARDO PIÑERO;;60.0;60.0;36.0;200588;8.0;492.5;42.0;;;;;;1130269.44;660987.79;1994-01-18
